Ionization Mode;name;pH_aq;CAS Registry Number;DTXSID;MS-Ready DTXCID;Number of Mixtures;Mixture;Retention Time;Concentration Level;Concentration (mM);Observed Intensity;Normalization Factor;Normalized Intensity;log-log Calibration Curve Intercept;log-log Calibration Curve Slope;Calibration Curve Concentration Estimate (mM);Upper-Bound Calibration Curve Concentration Estimate (mM);Lower-Bound Calibration Curve Concentration Estimate (mM);True Concentration Within CC-Based Concentration Bounds?;Error Quotient: Upper-Bound Calibration Curve Concentration Estimate / True Concentration;Response Factor;Upper-Bound RF-Based Concentration Estimate (mM);Lower-Bound RF-Based Concentration Estimate (mM);True Concentration Within RF-Based Concentration Bounds?;Error Quotient: Upper-Bound RF-Based Concentration Estimate / True Concentration;logIE;instrument;source;solvent;doi;Box-Cox Transformed Response Factor (l = 0.285);Linear Mixed-Effects Model Transformed Response Factor Estimate;Smoothed Linear Mixed-Effects Model Upper-Bound Transformed Response Factor Estimate;Smoothed Linear Mixed-Effects Model Lower-Bound Transformed Response Factor Estimate;IE-Based RF Imputed with Minimum RF / √2?;Upper-Bound IE-Based Concentration Estimate (mM);Lower-Bound IE-Based Concentration Estimate (mM);True Concentration Within IE-Based Concentration Bounds?;Error Quotient: Upper-Bound IE-Based Concentration Estimate / True Concentration;Prediction Quotient: Upper-Bound RF-Based Concentration Estimate / Upper Bound IE-Based Concentration Estimate
Esi+;CP-728663;6;368832-42-2;DTXSID1047283;DTXCID00210208;1;506;4.99;High;0.49;2.48E+07;1.411;3.51E+07;7.93;1.21;0.479;NA;NA;;NA;7.15E+07;25.59;0.144;YES;52.225;3.837;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;604.2;696.9;442.3;951.8;NO;1.453;0.1;YES;2.966;17.607
Esi+;Nelivaptan;6;439687-69-1;DTXSID7047358;DTXCID00210228;1;505;9.73;Low;0.024;2.74E+06;0.926;2.54E+06;8.22;1.119;0.024;NA;NA;;NA;1.06E+08;1.852;0.01;YES;77.168;3.171;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;675.8;566.8;311.9;821.8;NO;0.354;0.012;YES;14.75;5.232
Esi+;Nelivaptan;6;439687-69-1;DTXSID7047358;DTXCID00210228;1;505;9.73;Mid;0.122;1.49E+07;1.097;1.64E+07;8.22;1.119;0.126;NA;NA;;NA;1.34E+08;11.963;0.067;YES;98.059;3.171;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;723.8;566.8;311.9;821.8;NO;2.287;0.078;YES;18.743;5.232
Esi+;Nelivaptan;6;439687-69-1;DTXSID7047358;DTXCID00210228;1;505;9.73;High;0.49;4.17E+07;1.772;7.39E+07;8.22;1.119;0.482;NA;NA;;NA;1.51E+08;53.928;0.304;YES;110.056;3.171;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;748.1;566.8;311.9;821.8;NO;10.308;0.353;YES;21.037;5.232
Esi+;Carbophenothion;6;786-19-6;DTXSID7022120;DTXCID002120;1;506;12.22;Low;0.024;2.01E+05;0.935;1.88E+05;6.67;0.875;0.025;NA;NA;;NA;7.82E+06;0.137;0.001;YES;5.712;2.653;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;319.9;465.6;210.6;720.8;NO;0.102;0.001;YES;4.254;1.343
Esi+;Carbophenothion;6;786-19-6;DTXSID7022120;DTXCID002120;1;506;12.22;Mid;0.122;6.81E+05;0.983;6.70E+05;6.67;0.875;0.108;NA;NA;;NA;5.49E+06;0.489;0.003;YES;4.008;2.653;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;288.9;465.6;210.6;720.8;NO;0.364;0.005;YES;2.985;1.343
Esi+;Carbophenothion;6;786-19-6;DTXSID7022120;DTXCID002120;1;506;12.22;High;0.49;1.88E+06;1.411;2.65E+06;6.67;0.875;0.522;NA;NA;;NA;5.42E+06;1.937;0.011;YES;3.954;2.653;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;287.7;465.6;210.6;720.8;NO;1.443;0.02;YES;2.945;1.343
Esi+;1,4-Bis(N-isopropylamino)anthraquinone;6;14233-37-5;DTXSID2041250;DTXCID0021250;1;506;11.07;Low;0.013;1.83E+06;0.935;1.71E+06;8.56;1.238;0.013;NA;NA;;NA;1.29E+08;1.247;0.007;YES;94.45;2.855;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;716;505;250;760.1;NO;0.513;0.011;YES;38.854;2.431
Esi+;1,4-Bis(N-isopropylamino)anthraquinone;6;14233-37-5;DTXSID2041250;DTXCID0021250;1;506;11.07;Mid;0.067;1.35E+07;0.983;1.32E+07;8.56;1.238;0.068;NA;NA;;NA;1.97E+08;9.67;0.055;YES;144.11;2.855;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;808.1;505;250;760.1;NO;3.978;0.083;NO;59.282;2.431
Esi+;1,4-Bis(N-isopropylamino)anthraquinone;6;14233-37-5;DTXSID2041250;DTXCID0021250;1;506;11.07;High;0.27;5.06E+07;1.411;7.14E+07;8.56;1.238;0.267;NA;NA;;NA;2.65E+08;52.095;0.294;NO;193.301;2.855;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;879;505;250;760.1;NO;21.43;0.448;NO;79.518;2.431
Esi+;3,4-Dichlorophenylurea;6;8/2/2327;DTXSID2041468;DTXCID0021468;1;506;4.82;Low;0.019;2.05E+05;0.935;1.92E+05;6.71;0.806;0.017;NA;NA;;NA;1.00E+07;0.14;0.001;YES;7.3;2.248;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;343.4;386.3;131.2;641.6;NO;0.531;0.002;YES;27.646;0.264
Esi+;3,4-Dichlorophenylurea;6;8/2/2327;DTXSID2041468;DTXCID0021468;1;506;4.82;Mid;0.098;9.69E+05;0.983;9.53E+05;6.71;0.806;0.125;NA;NA;;NA;9.76E+06;0.696;0.004;YES;7.126;2.248;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;341;386.3;131.2;641.6;NO;2.634;0.011;YES;26.986;0.264
Esi+;3,4-Dichlorophenylurea;6;8/2/2327;DTXSID2041468;DTXCID0021468;1;506;4.82;High;0.392;1.52E+06;1.411;2.15E+06;6.71;0.806;0.343;NA;NA;;NA;5.48E+06;1.569;0.009;YES;4.003;2.248;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;288.8;386.3;131.2;641.6;NO;5.942;0.024;YES;15.158;0.264
Esi+;Dimetilan;6;644-64-4;DTXSID2041880;DTXCID0021880;2;505;1.9;Low;0.024;1.29E+06;0.926;1.19E+06;7.91;1.128;0.024;0.045;0.011;YES;1.888;4.97E+07;0.871;0.005;YES;36.305;2.764;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;544.4;487.1;232.2;742.3;NO;0.463;0.008;YES;19.304;1.881
Esi+;Dimetilan;6;644-64-4;DTXSID2041880;DTXCID0021880;2;505;1.9;Mid;0.122;5.85E+06;1.097;6.42E+06;7.91;1.128;0.104;0.198;0.055;YES;1.625;5.26E+07;4.686;0.026;YES;38.407;2.764;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;553.3;487.1;232.2;742.3;NO;2.492;0.044;YES;20.422;1.881
Esi+;Dimetilan;6;644-64-4;DTXSID2041880;DTXCID0021880;2;505;1.9;High;0.49;2.94E+07;1.772;5.22E+07;7.91;1.128;0.669;1.497;0.343;YES;3.054;1.06E+08;38.08;0.215;YES;77.715;2.764;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;677.1;487.1;232.2;742.3;NO;20.249;0.356;YES;41.324;1.881
Esi+;Dimetilan;6;644-64-4;DTXSID2041880;DTXCID0021880;2;507;1.85;Low;0.024;1.65E+06;0.851;1.41E+06;7.91;1.128;0.027;0.052;0.013;YES;2.168;5.86E+07;1.026;0.006;YES;42.756;2.764;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;570.5;487.1;232.2;742.3;NO;0.546;0.01;YES;22.735;1.881
Esi+;Dimetilan;6;644-64-4;DTXSID2041880;DTXCID0021880;2;507;1.85;Mid;0.122;7.05E+06;1.002;7.06E+06;7.91;1.128;0.114;0.216;0.06;YES;1.773;5.79E+07;5.154;0.029;YES;42.244;2.764;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;568.6;487.1;232.2;742.3;NO;2.74;0.048;YES;22.463;1.881
Esi+;Dimetilan;6;644-64-4;DTXSID2041880;DTXCID0021880;2;507;1.85;High;0.49;2.83E+07;1.05;2.97E+07;7.91;1.128;0.406;0.853;0.213;YES;1.741;6.06E+07;21.674;0.122;YES;44.233;2.764;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;576.1;487.1;232.2;742.3;NO;11.525;0.202;YES;23.521;1.881
Esi+;Nuarimol;6;63284-71-9;DTXSID2042220;DTXCID0022220;1;504;7.42;Low;0.024;1.69E+06;0.952;1.61E+06;7.49;0.777;0.022;NA;NA;;NA;6.69E+07;1.172;0.007;YES;48.853;3.014;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;592.8;536;281.1;791.1;NO;0.321;0.009;YES;13.395;3.647
Esi+;Nuarimol;6;63284-71-9;DTXSID2042220;DTXCID0022220;1;504;7.42;Mid;0.122;6.96E+06;0.98;6.82E+06;7.49;0.777;0.143;NA;NA;;NA;5.59E+07;4.979;0.028;YES;40.81;3.014;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;563;536;281.1;791.1;NO;1.365;0.037;YES;11.19;3.647
Esi+;Nuarimol;6;63284-71-9;DTXSID2042220;DTXCID0022220;1;504;7.42;High;0.49;1.55E+07;1.067;1.66E+07;7.49;0.777;0.449;NA;NA;;NA;3.38E+07;12.105;0.068;YES;24.705;3.014;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;487.5;536;281.1;791.1;NO;3.319;0.09;YES;6.774;3.647
Esi+;Melatonin;6;73-31-4;DTXSID1022421;DTXCID002421;1;502;1.83;Low;0.061;4.24E+06;0.884;3.75E+06;7.65;0.877;0.06;NA;NA;;NA;6.14E+07;2.735;0.015;YES;44.843;2.665;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;578.4;467.8;212.8;723;NO;1.966;0.028;YES;32.229;1.391
Esi+;Melatonin;6;73-31-4;DTXSID1022421;DTXCID002421;1;502;1.83;Mid;0.244;1.62E+07;0.838;1.35E+07;7.65;0.877;0.258;NA;NA;;NA;5.55E+07;9.89;0.056;YES;40.533;2.665;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;561.9;467.8;212.8;723;NO;7.108;0.101;YES;29.132;1.391
Esi+;Melatonin;6;73-31-4;DTXSID1022421;DTXCID002421;1;502;1.83;High;0.732;3.60E+07;0.916;3.29E+07;7.65;0.877;0.71;NA;NA;;NA;4.50E+07;24.037;0.136;YES;32.837;2.665;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;528.9;467.8;212.8;723;NO;17.276;0.246;YES;23.601;1.391
Esi+;2-Isopropylphenol;6;88-69-7;DTXSID2044391;DTXCID0024391;1;503;5.66;Mid;0.122;1.21E+05;1.018;1.23E+05;5.87;0.852;0.122;NA;NA;;NA;1.01E+06;0.09;0.001;NO;0.738;2.141;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;177;365.5;110.4;620.9;NO;0.614;0.002;YES;5.032;0.147
Esi+;2-Isopropylphenol;6;88-69-7;DTXSID2044391;DTXCID0024391;1;503;5.66;High;0.49;3.48E+05;1.16;4.03E+05;5.87;0.852;0.49;NA;NA;;NA;8.23E+05;0.294;0.002;NO;0.601;2.141;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;166.7;365.5;110.4;620.9;NO;2.007;0.005;YES;4.095;0.147
Esi+;4-Amino-2,5-dimethoxy-N-phenylbenzenesulfonamide;6;52298-44-9;DTXSID2044686;DTXCID0024686;2;502;3.44;Low;0.012;1.74E+05;0.884;1.53E+05;6.94;0.9;0.011;0.015;0.008;YES;1.223;1.26E+07;0.112;0.001;YES;9.177;2.685;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;366.7;471.7;216.7;726.9;NO;0.076;0.001;YES;6.191;1.482
Esi+;4-Amino-2,5-dimethoxy-N-phenylbenzenesulfonamide;6;52298-44-9;DTXSID2044686;DTXCID0024686;2;502;3.44;Mid;0.049;7.64E+05;0.838;6.41E+05;6.94;0.9;0.054;0.073;0.041;YES;1.499;1.31E+07;0.468;0.003;YES;9.581;2.685;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;371.3;471.7;216.7;726.9;NO;0.315;0.005;YES;6.464;1.482
Esi+;4-Amino-2,5-dimethoxy-N-phenylbenzenesulfonamide;6;52298-44-9;DTXSID2044686;DTXCID0024686;2;502;3.44;High;0.146;1.73E+06;0.916;1.58E+06;6.94;0.9;0.149;0.207;0.109;YES;1.417;1.08E+07;1.155;0.007;YES;7.888;2.685;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;351.1;471.7;216.7;726.9;NO;0.779;0.012;YES;5.322;1.482
Esi+;4-Amino-2,5-dimethoxy-N-phenylbenzenesulfonamide;6;52298-44-9;DTXSID2044686;DTXCID0024686;2;507;3.36;Low;0.005;8.54E+04;0.851;7.27E+04;6.94;0.9;0.005;0.007;0.003;YES;1.391;1.51E+07;0.053;0;YES;11.052;2.685;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;386.9;471.7;216.7;726.9;NO;0.036;0.001;YES;7.456;1.482
Esi+;4-Amino-2,5-dimethoxy-N-phenylbenzenesulfonamide;6;52298-44-9;DTXSID2044686;DTXCID0024686;2;507;3.36;Mid;0.024;3.29E+05;1.002;3.30E+05;6.94;0.9;0.026;0.035;0.02;YES;1.422;1.35E+07;0.241;0.001;YES;9.874;2.685;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;374.5;471.7;216.7;726.9;NO;0.163;0.002;YES;6.662;1.482
Esi+;4-Amino-2,5-dimethoxy-N-phenylbenzenesulfonamide;6;52298-44-9;DTXSID2044686;DTXCID0024686;2;507;3.36;High;0.098;9.41E+05;1.05;9.88E+05;6.94;0.9;0.088;0.12;0.066;YES;1.227;1.01E+07;0.721;0.004;YES;7.362;2.685;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;344.2;471.7;216.7;726.9;NO;0.487;0.007;YES;4.967;1.482
Esi+;2,2-Dimethyl-2,3-dihydro-1-benzofuran-7-amine;6;68298-46-4;DTXSID2044715;DTXCID0024715;1;503;4.32;Low;0.024;1.55E+05;0.95;1.48E+05;6.64;0.898;0.023;NA;NA;;NA;6.15E+06;0.108;0.001;YES;4.491;2.908;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;298.5;515.3;260.3;770.4;NO;0.039;0.001;YES;1.606;2.795
Esi+;2,2-Dimethyl-2,3-dihydro-1-benzofuran-7-amine;6;68298-46-4;DTXSID2044715;DTXCID0024715;1;503;4.32;Mid;0.122;7.02E+05;1.018;7.15E+05;6.64;0.898;0.133;NA;NA;;NA;5.86E+06;0.522;0.003;YES;4.276;2.908;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;294.3;515.3;260.3;770.4;NO;0.187;0.004;YES;1.53;2.795
Esi+;2,2-Dimethyl-2,3-dihydro-1-benzofuran-7-amine;6;68298-46-4;DTXSID2044715;DTXCID0024715;1;503;4.32;High;0.49;1.90E+06;1.16;2.20E+06;6.64;0.898;0.467;NA;NA;;NA;4.50E+06;1.609;0.009;YES;3.284;2.908;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;272.7;515.3;260.3;770.4;NO;0.576;0.013;YES;1.175;2.795
Esi+;3-(Octyloxy)propan-1-amine;6;15930-66-2;DTXSID2044844;DTXCID0024844;1;506;7.17;Low;0.024;1.13E+06;0.935;1.05E+06;7.82;1.108;0.024;NA;NA;;NA;4.38E+07;0.768;0.004;YES;31.995;2.741;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;525;482.7;227.7;737.9;NO;0.436;0.007;YES;18.178;1.76
Esi+;3-(Octyloxy)propan-1-amine;6;15930-66-2;DTXSID2044844;DTXCID0024844;1;506;7.17;Mid;0.122;6.71E+06;0.983;6.60E+06;7.82;1.108;0.125;NA;NA;;NA;5.41E+07;4.815;0.027;YES;39.463;2.741;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;557.6;482.7;227.7;737.9;NO;2.735;0.046;YES;22.421;1.76
Esi+;3-(Octyloxy)propan-1-amine;6;15930-66-2;DTXSID2044844;DTXCID0024844;1;506;7.17;High;0.49;2.11E+07;1.411;2.97E+07;7.82;1.108;0.484;NA;NA;;NA;6.06E+07;21.682;0.122;YES;44.25;2.741;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;576.2;482.7;227.7;737.9;NO;12.319;0.207;YES;25.141;1.76
Esi+;N-(Isobutoxymethyl)acrylamide;6;16669-59-3;DTXSID2044848;DTXCID0024848;1;502;2.21;Low;0.061;2.71E+05;0.884;2.40E+05;6.4;0.831;0.059;NA;NA;;NA;3.93E+06;0.175;0.001;YES;2.869;2.502;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;262.3;435.9;180.8;691.1;NO;0.22;0.002;YES;3.611;0.795
Esi+;N-(Isobutoxymethyl)acrylamide;6;16669-59-3;DTXSID2044848;DTXCID0024848;1;502;2.21;Mid;0.244;9.76E+05;0.838;8.18E+05;6.4;0.831;0.26;NA;NA;;NA;3.35E+06;0.597;0.003;YES;2.448;2.502;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;250.5;435.9;180.8;691.1;NO;0.752;0.007;YES;3.081;0.795
Esi+;N-(Isobutoxymethyl)acrylamide;6;16669-59-3;DTXSID2044848;DTXCID0024848;1;502;2.21;High;0.732;2.05E+06;0.916;1.88E+06;6.4;0.831;0.707;NA;NA;;NA;2.57E+06;1.371;0.008;YES;1.872;2.502;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;231.9;435.9;180.8;691.1;NO;1.725;0.016;YES;2.356;0.795
Esi+;Bupropion hydrochloride;6;31677-93-7;DTXSID6044561;DTXCID002706;2;504;4.17;Low;0.024;1.69E+06;0.952;1.61E+06;7.72;0.958;0.026;0.036;0.018;YES;1.51;6.71E+07;1.176;0.007;YES;48.999;3.218;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;593.3;575.9;321.1;830.9;NO;0.203;0.007;YES;8.475;5.782
Esi+;Bupropion hydrochloride;6;31677-93-7;DTXSID6044561;DTXCID002706;2;504;4.17;Mid;0.122;8.13E+06;0.98;7.97E+06;7.72;0.958;0.139;0.19;0.102;YES;1.554;6.53E+07;5.818;0.033;YES;47.689;3.218;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;588.7;575.9;321.1;830.9;NO;1.006;0.037;YES;8.248;5.782
Esi+;Bupropion hydrochloride;6;31677-93-7;DTXSID6044561;DTXCID002706;2;504;4.17;High;0.49;2.48E+07;1.067;2.64E+07;7.72;0.958;0.484;0.69;0.349;YES;1.409;5.40E+07;19.306;0.109;YES;39.4;3.218;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;557.3;575.9;321.1;830.9;NO;3.339;0.122;YES;6.815;5.782
Esi+;Bupropion hydrochloride;6;31677-93-7;DTXSID6044561;DTXCID002706;2;507;4.03;Low;0.024;1.54E+06;0.851;1.31E+06;7.72;0.958;0.021;0.029;0.015;YES;1.229;5.47E+07;0.959;0.005;YES;39.94;3.218;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;559.5;575.9;321.1;830.9;NO;0.166;0.006;YES;6.908;5.782
Esi+;Bupropion hydrochloride;6;31677-93-7;DTXSID6044561;DTXCID002706;2;507;4.03;Mid;0.122;6.83E+06;1.002;6.85E+06;7.72;0.958;0.118;0.161;0.087;YES;1.323;5.61E+07;4.998;0.028;YES;40.965;3.218;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;563.6;575.9;321.1;830.9;NO;0.864;0.031;YES;7.085;5.782
Esi+;Bupropion hydrochloride;6;31677-93-7;DTXSID6044561;DTXCID002706;2;507;4.03;High;0.49;2.45E+07;1.05;2.57E+07;7.72;0.958;0.471;0.67;0.339;YES;1.367;5.25E+07;18.783;0.106;YES;38.333;3.218;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;553;575.9;321.1;830.9;NO;3.249;0.118;YES;6.63;5.782
Esi+;Besonprodil;6;253450-09-8;DTXSID2047270;DTXCID0027270;1;505;6.14;Mid;0.122;1.19E+07;1.097;1.31E+07;7.99;0.954;0.122;NA;NA;;NA;1.07E+08;9.552;0.054;YES;78.298;3.446;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;678.6;620.4;365.6;875.3;NO;1.052;0.05;YES;8.624;9.079
Esi+;Besonprodil;6;253450-09-8;DTXSID2047270;DTXCID0027270;1;505;6.14;High;0.49;2.78E+07;1.772;4.93E+07;7.99;0.954;0.49;NA;NA;;NA;1.01E+08;36.002;0.203;YES;73.473;3.446;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;666.3;620.4;365.6;875.3;NO;3.965;0.189;YES;8.093;9.079
Esi+;CP-114271;6;113734-18-2;DTXSID2047274;DTXCID0027274;1;505;2.03;Low;0.024;1.59E+06;0.926;1.47E+06;7.72;0.94;0.022;NA;NA;;NA;6.14E+07;1.075;0.006;YES;44.8;2.711;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;578.2;476.9;221.9;732.1;NO;0.668;0.011;YES;27.837;1.609
Esi+;CP-114271;6;113734-18-2;DTXSID2047274;DTXCID0027274;1;505;2.03;Mid;0.122;7.88E+06;1.097;8.65E+06;7.72;0.94;0.146;NA;NA;;NA;7.09E+07;6.311;0.036;YES;51.728;2.711;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;602.6;476.9;221.9;732.1;NO;3.921;0.062;YES;32.142;1.609
Esi+;CP-114271;6;113734-18-2;DTXSID2047274;DTXCID0027274;1;505;2.03;High;0.49;1.40E+07;1.772;2.47E+07;7.72;0.94;0.446;NA;NA;;NA;5.05E+07;18.065;0.102;YES;36.867;2.711;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;546.8;476.9;221.9;732.1;NO;11.225;0.177;YES;22.908;1.609
Esi+;CP-457677;6;214535-77-0;DTXSID2047278;DTXCID0027278;2;499;7.08;Low;0.024;6.95E+05;1.015;7.05E+05;7.34;0.921;0.024;0.036;0.015;YES;1.486;2.94E+07;0.515;0.003;YES;21.45;3.268;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;468.1;585.7;330.8;840.7;NO;0.08;0.003;YES;3.343;6.416
Esi+;CP-457677;6;214535-77-0;DTXSID2047278;DTXCID0027278;2;499;7.08;Mid;0.122;3.26E+06;1.037;3.38E+06;7.34;0.921;0.131;0.192;0.09;YES;1.576;2.77E+07;2.469;0.014;YES;20.241;3.268;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;460.4;585.7;330.8;840.7;NO;0.385;0.015;YES;3.155;6.416
Esi+;CP-457677;6;214535-77-0;DTXSID2047278;DTXCID0027278;2;499;7.08;High;0.49;1.14E+07;1.12;1.28E+07;7.34;0.921;0.554;0.865;0.37;YES;1.766;2.60E+07;9.316;0.053;YES;19.012;3.268;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;452.2;585.7;330.8;840.7;NO;1.452;0.056;YES;2.963;6.416
Esi+;CP-457677;6;214535-77-0;DTXSID2047278;DTXCID0027278;2;503;7.02;Low;0.024;7.09E+05;0.95;6.73E+05;7.34;0.921;0.023;0.034;0.015;YES;1.417;2.81E+07;0.492;0.003;YES;20.483;3.268;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;461.9;585.7;330.8;840.7;NO;0.077;0.003;YES;3.192;6.416
Esi+;CP-457677;6;214535-77-0;DTXSID2047278;DTXCID0027278;2;503;7.02;Mid;0.122;3.29E+06;1.018;3.35E+06;7.34;0.921;0.129;0.19;0.089;YES;1.557;2.74E+07;2.442;0.014;YES;20.017;3.268;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;458.9;585.7;330.8;840.7;NO;0.381;0.015;YES;3.12;6.416
Esi+;CP-457677;6;214535-77-0;DTXSID2047278;DTXCID0027278;2;503;7.02;High;0.49;8.23E+06;1.16;9.55E+06;7.34;0.921;0.404;0.619;0.273;YES;1.264;1.95E+07;6.97;0.039;YES;14.224;3.268;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;416;585.7;330.8;840.7;NO;1.086;0.042;YES;2.217;6.416
Esi+;Surinabant;6;288104-79-0;DTXSID2047357;DTXCID0027357;1;505;13.39;Low;0.024;6.12E+06;0.926;5.66E+06;8.68;1.189;0.024;NA;NA;;NA;2.36E+08;4.134;0.023;YES;172.23;3.528;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;850.4;636.5;381.8;891.5;NO;0.392;0.02;YES;16.317;10.555
Esi+;Surinabant;6;288104-79-0;DTXSID2047357;DTXCID0027357;1;505;13.39;Mid;0.122;3.66E+07;1.097;4.02E+07;8.68;1.189;0.124;NA;NA;;NA;3.29E+08;29.32;0.165;NO;240.324;3.528;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;935.5;636.5;381.8;891.5;NO;2.778;0.144;NO;22.768;10.555
Esi+;Surinabant;6;288104-79-0;DTXSID2047357;DTXCID0027357;1;505;13.39;High;0.49;1.15E+08;1.772;2.04E+08;8.68;1.189;0.486;NA;NA;;NA;4.17E+08;149.122;0.841;NO;304.33;3.528;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;1000.8;636.5;381.8;891.5;NO;14.128;0.734;NO;28.832;10.555
Esi+;SSR180711;6;298198-52-4;DTXSID2047359;DTXCID0027359;1;506;3.33;Low;0.024;1.52E+06;0.935;1.42E+06;7.84;1.034;0.023;NA;NA;;NA;5.92E+07;1.037;0.006;YES;43.195;2.898;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;572.2;513.5;258.5;768.6;NO;0.38;0.009;YES;15.83;2.729
