SMILES;pH_aq;name;logIE;instrument;source;solvent;doi
Nc1cccc2ccccc12;2.79;1-naphthylamine;3.51;Agilent 3Q;JetStream;5 mM formic acid;10.1002/slct.201702269
NC(CO)(CO)CO;2.79;trizma base;2.9;Agilent 3Q;JetStream;5 mM formic acid;10.1002/slct.201702269
Nc1ccccc1O;2.79;2-aminophenol;3.22;Agilent 3Q;JetStream;5 mM formic acid;10.1002/slct.201702269
COc1ccc(N)cc1;2.79;4-methoxyaniline;3.3;Agilent 3Q;JetStream;5 mM formic acid;10.1002/slct.201702269
Cc1ccc2cccc(N)c2n1;2.79;8-aminoquinaldine;3.92;Agilent 3Q;JetStream;5 mM formic acid;10.1002/slct.201702269
CC[N+](CC)(CC)CC;3;tetraethylammonium;4.16;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
CN(C)c1ccccc1;3;N,N-dimethylaniline;1.67;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
COc1ccc(cc1)N(C)C;3;4-methoxy-N,N-dimethylaniline;3.2;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
c1ccc2ncccc2c1;3;quinoline;2.25;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Nc1cccc(N)n1;3;2,6-diaminopyridine;3.84;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Nc1ccc(cc1)C(O)=O;3;4-aminobenzoic acid;2.71;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Nc1cccc2ccccc12;3;1-naphthylamine;3.14;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
NC(CO)(CO)CO;3;trizma base;2.51;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Nc1ccccc1O;3;2-aminophenol;2.79;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
COc1ccc(N)cc1;3;4-methoxyaniline;2.69;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Cc1ccc2cccc(N)c2n1;3;8-aminoquinaldine;3.51;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
CC[N+](CC)(CC)CC;3.25;tetraethylammonium;4.16;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
CN(C)c1ccccc1;3.25;N,N-dimethylaniline;1.66;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
COc1ccc(cc1)N(C)C;3.25;4-methoxy-N,N-dimethylaniline;3.09;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
c1ccc2ncccc2c1;3.25;quinoline;2.11;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Nc1cccc(N)n1;3.25;2,6-diaminopyridine;3.9;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Nc1ccc(cc1)C(O)=O;3.25;4-aminobenzoic acid;2.62;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Nc1cccc2ccccc12;3.25;1-naphthylamine;2.9;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
NC(CO)(CO)CO;3.25;trizma base;2.5;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Nc1ccccc1O;3.25;2-aminophenol;2.73;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
COc1ccc(N)cc1;3.25;4-methoxyaniline;2.65;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Cc1ccc2cccc(N)c2n1;3.25;8-aminoquinaldine;3.4;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
CC[N+](CC)(CC)CC;3.5;tetraethylammonium;4.16;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
CN(C)c1ccccc1;3.5;N,N-dimethylaniline;1.64;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
COc1ccc(cc1)N(C)C;3.5;4-methoxy-N,N-dimethylaniline;2.81;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
c1ccc2ncccc2c1;3.5;quinoline;2;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Nc1cccc(N)n1;3.5;2,6-diaminopyridine;3.75;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Nc1ccc(cc1)C(O)=O;3.5;4-aminobenzoic acid;2.55;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Nc1cccc2ccccc12;3.5;1-naphthylamine;2.71;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
NC(CO)(CO)CO;3.5;trizma base;2.31;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Nc1ccccc1O;3.5;2-aminophenol;2.68;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
COc1ccc(N)cc1;3.5;4-methoxyaniline;2.46;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Cc1ccc2cccc(N)c2n1;3.5;8-aminoquinaldine;3.18;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
CC[N+](CC)(CC)CC;4;tetraethylammonium;4.16;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
CN(C)c1ccccc1;4;N,N-dimethylaniline;1.69;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
COc1ccc(cc1)N(C)C;4;4-methoxy-N,N-dimethylaniline;2.59;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
c1ccc2ncccc2c1;4;quinoline;1.6;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Nc1cccc(N)n1;4;2,6-diaminopyridine;3.84;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Nc1ccc(cc1)C(O)=O;4;4-aminobenzoic acid;2.59;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Nc1cccc2ccccc12;4;1-naphthylamine;2.51;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
NC(CO)(CO)CO;4;trizma base;2.3;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Nc1ccccc1O;4;2-aminophenol;2.55;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
COc1ccc(N)cc1;4;4-methoxyaniline;2.31;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Cc1ccc2cccc(N)c2n1;4;8-aminoquinaldine;2.92;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
CC[N+](CC)(CC)CC;5;tetraethylammonium;4.16;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
CN(C)c1ccccc1;5;N,N-dimethylaniline;1.66;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
COc1ccc(cc1)N(C)C;5;4-methoxy-N,N-dimethylaniline;2.26;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
c1ccc2ncccc2c1;5;quinoline;1.49;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Nc1cccc(N)n1;5;2,6-diaminopyridine;3.86;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Nc1ccc(cc1)C(O)=O;5;4-aminobenzoic acid;2.53;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Nc1cccc2ccccc12;5;1-naphthylamine;2.26;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
NC(CO)(CO)CO;5;trizma base;2.4;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Nc1ccccc1O;5;2-aminophenol;2.49;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
COc1ccc(N)cc1;5;4-methoxyaniline;2.02;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Cc1ccc2cccc(N)c2n1;5;8-aminoquinaldine;2.57;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
CC[N+](CC)(CC)CC;5.9;tetraethylammonium;4.16;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
CN(C)c1ccccc1;5.9;N,N-dimethylaniline;1.79;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
COc1ccc(cc1)N(C)C;5.9;4-methoxy-N,N-dimethylaniline;2.43;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
c1ccc2ncccc2c1;5.9;quinoline;1.42;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Nc1cccc(N)n1;5.9;2,6-diaminopyridine;3.83;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Nc1ccc(cc1)C(O)=O;5.9;4-aminobenzoic acid;2.5;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Nc1cccc2ccccc12;5.9;1-naphthylamine;2.46;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
NC(CO)(CO)CO;5.9;trizma base;2.47;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Nc1ccccc1O;5.9;2-aminophenol;2.57;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
COc1ccc(N)cc1;5.9;4-methoxyaniline;2.11;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Cc1ccc2cccc(N)c2n1;5.9;8-aminoquinaldine;2.72;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
CN(C)c1ccccc1;3;N,N-dimethylaniline;0.82;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
COc1ccc(cc1)N(C)C;3;4-methoxy-N,N-dimethylaniline;3.82;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
c1ccc2ncccc2c1;3;quinoline;2.21;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Nc1cccc(N)n1;3;2,6-diaminopyridine;3.77;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Nc1ccc(cc1)C(O)=O;3;4-aminobenzoic acid;2.97;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Nc1cccc2ccccc12;3;1-naphthylamine;2.73;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
NC(CO)(CO)CO;3;trizma base;2.71;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Nc1ccccc1O;3;2-aminophenol;2.88;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
COc1ccc(N)cc1;3;4-methoxyaniline;3.53;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
Cc1ccc2cccc(N)c2n1;3;8-aminoquinaldine;3.92;Agilent 3Q;JetStream;5 mM formic acid and ammonium acetate;10.1002/slct.201702269
CC[N+](CC)(CC)CC;3;tetraethylammonium;4.16;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
CN(C)c1ccccc1;3;N,N-dimethylaniline;1.54;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
COc1ccc(cc1)N(C)C;3;4-methoxy-N,N-dimethylaniline;3.24;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
c1ccc2ncccc2c1;3;quinoline;2.15;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
Nc1cccc(N)n1;3;2,6-diaminopyridine;3.93;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
Nc1ccc(cc1)C(O)=O;3;4-aminobenzoic acid;2.57;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
Nc1cccc2ccccc12;3;1-naphthylamine;2.63;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
NC(CO)(CO)CO;3;trizma base;2.36;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
Nc1ccccc1O;3;2-aminophenol;2.69;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
COc1ccc(N)cc1;3;4-methoxyaniline;2.48;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
Cc1ccc2cccc(N)c2n1;3;8-aminoquinaldine;3.33;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
CC[N+](CC)(CC)CC;4.01;tetraethylammonium;4.16;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
CN(C)c1ccccc1;4.01;N,N-dimethylaniline;1.73;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
COc1ccc(cc1)N(C)C;4.01;4-methoxy-N,N-dimethylaniline;2.62;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
c1ccc2ncccc2c1;4.01;quinoline;1.57;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
Nc1cccc(N)n1;4.01;2,6-diaminopyridine;3.89;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
Nc1ccc(cc1)C(O)=O;4.01;4-aminobenzoic acid;2.39;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
Nc1cccc2ccccc12;4.01;1-naphthylamine;2.25;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
NC(CO)(CO)CO;4.01;trizma base;2.14;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
Nc1ccccc1O;4.01;2-aminophenol;2.55;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
COc1ccc(N)cc1;4.01;4-methoxyaniline;2.21;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
Cc1ccc2cccc(N)c2n1;4.01;8-aminoquinaldine;3.01;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
CC[N+](CC)(CC)CC;5;tetraethylammonium;4.16;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
CN(C)c1ccccc1;5;N,N-dimethylaniline;1.63;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
COc1ccc(cc1)N(C)C;5;4-methoxy-N,N-dimethylaniline;2.52;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
c1ccc2ncccc2c1;5;quinoline;1.32;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
Nc1cccc(N)n1;5;2,6-diaminopyridine;3.95;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
Nc1ccc(cc1)C(O)=O;5;4-aminobenzoic acid;2.55;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
Nc1cccc2ccccc12;5;1-naphthylamine;2.19;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
NC(CO)(CO)CO;5;trizma base;2.22;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
Nc1ccccc1O;5;2-aminophenol;2.54;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
COc1ccc(N)cc1;5;4-methoxyaniline;2.07;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
Cc1ccc2cccc(N)c2n1;5;8-aminoquinaldine;2.72;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
CC[N+](CC)(CC)CC;5.92;tetraethylammonium;4.16;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
CN(C)c1ccccc1;5.92;N,N-dimethylaniline;1.85;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
COc1ccc(cc1)N(C)C;5.92;4-methoxy-N,N-dimethylaniline;2.46;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
c1ccc2ncccc2c1;5.92;quinoline;1.53;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
Nc1cccc(N)n1;5.92;2,6-diaminopyridine;3.81;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
Nc1ccc(cc1)C(O)=O;5.92;4-aminobenzoic acid;2.68;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
Nc1cccc2ccccc12;5.92;1-naphthylamine;2.38;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
NC(CO)(CO)CO;5.92;trizma base;2.4;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
Nc1ccccc1O;5.92;2-aminophenol;2.64;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
COc1ccc(N)cc1;5.92;4-methoxyaniline;2.17;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
Cc1ccc2cccc(N)c2n1;5.92;8-aminoquinaldine;2.87;Agilent 3Q;JetStream;5 mM formic acid and ammonium formate;10.1002/slct.201702269
CC[N+](CC)(CC)CC;10.1;tetraethylammonium;4.16;Agilent 3Q;JetStream;5 mM ammonia;10.1002/slct.201702269
CN(C)c1ccccc1;10.1;N,N-dimethylaniline;1.65;Agilent 3Q;JetStream;5 mM ammonia;10.1002/slct.201702269
COc1ccc(cc1)N(C)C;10.1;4-methoxy-N,N-dimethylaniline;3.11;Agilent 3Q;JetStream;5 mM ammonia;10.1002/slct.201702269
c1ccc2ncccc2c1;10.1;quinoline;1.76;Agilent 3Q;JetStream;5 mM ammonia;10.1002/slct.201702269
Nc1cccc(N)n1;10.1;2,6-diaminopyridine;3.7;Agilent 3Q;JetStream;5 mM ammonia;10.1002/slct.201702269
Nc1ccc(cc1)C(O)=O;10.1;4-aminobenzoic acid;2.69;Agilent 3Q;JetStream;5 mM ammonia;10.1002/slct.201702269
Nc1cccc2ccccc12;10.1;1-naphthylamine;2.92;Agilent 3Q;JetStream;5 mM ammonia;10.1002/slct.201702269
NC(CO)(CO)CO;10.1;trizma base;3.15;Agilent 3Q;JetStream;5 mM ammonia;10.1002/slct.201702269
Nc1ccccc1O;10.1;2-aminophenol;3.08;Agilent 3Q;JetStream;5 mM ammonia;10.1002/slct.201702269
COc1ccc(N)cc1;10.1;4-methoxyaniline;3.1;Agilent 3Q;JetStream;5 mM ammonia;10.1002/slct.201702269
Cc1ccc2cccc(N)c2n1;10.1;8-aminoquinaldine;3.93;Agilent 3Q;JetStream;5 mM ammonia;10.1002/slct.201702269
CN(C)c1ccccc1;10.1;N,N-dimethylaniline;1.11;Agilent 3Q;JetStream;5 mM ammonia;10.1002/slct.201702269
COc1ccc(cc1)N(C)C;10.1;4-methoxy-N,N-dimethylaniline;3.51;Agilent 3Q;JetStream;5 mM ammonia;10.1002/slct.201702269
c1ccc2ncccc2c1;10.1;quinoline;2.28;Agilent 3Q;JetStream;5 mM ammonia;10.1002/slct.201702269
Nc1cccc(N)n1;10.1;2,6-diaminopyridine;3.56;Agilent 3Q;JetStream;5 mM ammonia;10.1002/slct.201702269
Nc1ccc(cc1)C(O)=O;10.1;4-aminobenzoic acid;2.8;Agilent 3Q;JetStream;5 mM ammonia;10.1002/slct.201702269
Nc1cccc2ccccc12;10.1;1-naphthylamine;2.89;Agilent 3Q;JetStream;5 mM ammonia;10.1002/slct.201702269
NC(CO)(CO)CO;10.1;trizma base;3.23;Agilent 3Q;JetStream;5 mM ammonia;10.1002/slct.201702269
Nc1ccccc1O;10.1;2-aminophenol;2.87;Agilent 3Q;JetStream;5 mM ammonia;10.1002/slct.201702269
COc1ccc(N)cc1;10.1;4-methoxyaniline;3.19;Agilent 3Q;JetStream;5 mM ammonia;10.1002/slct.201702269
Cc1ccc2cccc(N)c2n1;10.1;8-aminoquinaldine;3.95;Agilent 3Q;JetStream;5 mM ammonia;10.1002/slct.201702269
CC[N+](CC)(CC)CC;8.05;tetraethylammonium;4.16;Agilent 3Q;JetStream;5 mM ammonia and ammonium acetate;10.1002/slct.201702269
CN(C)c1ccccc1;8.05;N,N-dimethylaniline;1.79;Agilent 3Q;JetStream;5 mM ammonia and ammonium acetate;10.1002/slct.201702269
COc1ccc(cc1)N(C)C;8.05;4-methoxy-N,N-dimethylaniline;2.54;Agilent 3Q;JetStream;5 mM ammonia and ammonium acetate;10.1002/slct.201702269
c1ccc2ncccc2c1;8.05;quinoline;1.44;Agilent 3Q;JetStream;5 mM ammonia and ammonium acetate;10.1002/slct.201702269
Nc1cccc(N)n1;8.05;2,6-diaminopyridine;3.78;Agilent 3Q;JetStream;5 mM ammonia and ammonium acetate;10.1002/slct.201702269
Nc1ccc(cc1)C(O)=O;8.05;4-aminobenzoic acid;2.69;Agilent 3Q;JetStream;5 mM ammonia and ammonium acetate;10.1002/slct.201702269
Nc1cccc2ccccc12;8.05;1-naphthylamine;2.49;Agilent 3Q;JetStream;5 mM ammonia and ammonium acetate;10.1002/slct.201702269
NC(CO)(CO)CO;8.05;trizma base;2.82;Agilent 3Q;JetStream;5 mM ammonia and ammonium acetate;10.1002/slct.201702269
Nc1ccccc1O;8.05;2-aminophenol;2.62;Agilent 3Q;JetStream;5 mM ammonia and ammonium acetate;10.1002/slct.201702269
COc1ccc(N)cc1;8.05;4-methoxyaniline;2.19;Agilent 3Q;JetStream;5 mM ammonia and ammonium acetate;10.1002/slct.201702269
Cc1ccc2cccc(N)c2n1;8.05;8-aminoquinaldine;2.81;Agilent 3Q;JetStream;5 mM ammonia and ammonium acetate;10.1002/slct.201702269
CC[N+](CC)(CC)CC;8.99;tetraethylammonium;4.16;Agilent 3Q;JetStream;5 mM ammonia and ammonium acetate;10.1002/slct.201702269
CN(C)c1ccccc1;8.99;N,N-dimethylaniline;1.61;Agilent 3Q;JetStream;5 mM ammonia and ammonium acetate;10.1002/slct.201702269
COc1ccc(cc1)N(C)C;8.99;4-methoxy-N,N-dimethylaniline;2.41;Agilent 3Q;JetStream;5 mM ammonia and ammonium acetate;10.1002/slct.201702269
c1ccc2ncccc2c1;8.99;quinoline;1.33;Agilent 3Q;JetStream;5 mM ammonia and ammonium acetate;10.1002/slct.201702269
Nc1cccc(N)n1;8.99;2,6-diaminopyridine;3.85;Agilent 3Q;JetStream;5 mM ammonia and ammonium acetate;10.1002/slct.201702269
Nc1ccc(cc1)C(O)=O;8.99;4-aminobenzoic acid;2.7;Agilent 3Q;JetStream;5 mM ammonia and ammonium acetate;10.1002/slct.201702269
Nc1cccc2ccccc12;8.99;1-naphthylamine;2.4;Agilent 3Q;JetStream;5 mM ammonia and ammonium acetate;10.1002/slct.201702269
NC(CO)(CO)CO;8.99;trizma base;2.89;Agilent 3Q;JetStream;5 mM ammonia and ammonium acetate;10.1002/slct.201702269
Nc1ccccc1O;8.99;2-aminophenol;2.54;Agilent 3Q;JetStream;5 mM ammonia and ammonium acetate;10.1002/slct.201702269
COc1ccc(N)cc1;8.99;4-methoxyaniline;2.18;Agilent 3Q;JetStream;5 mM ammonia and ammonium acetate;10.1002/slct.201702269
Cc1ccc2cccc(N)c2n1;8.99;8-aminoquinaldine;2.83;Agilent 3Q;JetStream;5 mM ammonia and ammonium acetate;10.1002/slct.201702269
CC[N+](CC)(CC)CC;2.09;tetraethylammonium;4.16;Agilent 3Q;JetStream;5 mM oxalic acid;10.1002/slct.201702269
CN(C)c1ccccc1;2.09;N,N-dimethylaniline;3.42;Agilent 3Q;JetStream;5 mM oxalic acid;10.1002/slct.201702269
COc1ccc(cc1)N(C)C;2.09;4-methoxy-N,N-dimethylaniline;4.14;Agilent 3Q;JetStream;5 mM oxalic acid;10.1002/slct.201702269
c1ccc2ncccc2c1;2.09;quinoline;3.43;Agilent 3Q;JetStream;5 mM oxalic acid;10.1002/slct.201702269
Nc1cccc(N)n1;2.09;2,6-diaminopyridine;3.89;Agilent 3Q;JetStream;5 mM oxalic acid;10.1002/slct.201702269
Nc1ccc(cc1)C(O)=O;2.09;4-aminobenzoic acid;3.17;Agilent 3Q;JetStream;5 mM oxalic acid;10.1002/slct.201702269
Nc1cccc2ccccc12;2.09;1-naphthylamine;3.7;Agilent 3Q;JetStream;5 mM oxalic acid;10.1002/slct.201702269
NC(CO)(CO)CO;2.09;trizma base;2.88;Agilent 3Q;JetStream;5 mM oxalic acid;10.1002/slct.201702269
Nc1ccccc1O;2.09;2-aminophenol;3.47;Agilent 3Q;JetStream;5 mM oxalic acid;10.1002/slct.201702269
COc1ccc(N)cc1;2.09;4-methoxyaniline;3.3;Agilent 3Q;JetStream;5 mM oxalic acid;10.1002/slct.201702269
Cc1ccc2cccc(N)c2n1;2.09;8-aminoquinaldine;3.89;Agilent 3Q;JetStream;5 mM oxalic acid;10.1002/slct.201702269
CC[N+](CC)(CC)CC;2.4;tetraethylammonium;4.16;Agilent 3Q;JetStream;5 mM trifluoroacetic acid;10.1002/slct.201702269
CN(C)c1ccccc1;2.4;N,N-dimethylaniline;3.27;Agilent 3Q;JetStream;5 mM trifluoroacetic acid;10.1002/slct.201702269
COc1ccc(cc1)N(C)C;2.4;4-methoxy-N,N-dimethylaniline;3.95;Agilent 3Q;JetStream;5 mM trifluoroacetic acid;10.1002/slct.201702269
c1ccc2ncccc2c1;2.4;quinoline;3.16;Agilent 3Q;JetStream;5 mM trifluoroacetic acid;10.1002/slct.201702269
Nc1cccc(N)n1;2.4;2,6-diaminopyridine;3.81;Agilent 3Q;JetStream;5 mM trifluoroacetic acid;10.1002/slct.201702269
Nc1ccc(cc1)C(O)=O;2.4;4-aminobenzoic acid;2.55;Agilent 3Q;JetStream;5 mM trifluoroacetic acid;10.1002/slct.201702269
Nc1cccc2ccccc12;2.4;1-naphthylamine;3.23;Agilent 3Q;JetStream;5 mM trifluoroacetic acid;10.1002/slct.201702269
NC(CO)(CO)CO;2.4;trizma base;2.72;Agilent 3Q;JetStream;5 mM trifluoroacetic acid;10.1002/slct.201702269
Nc1ccccc1O;2.4;2-aminophenol;3.01;Agilent 3Q;JetStream;5 mM trifluoroacetic acid;10.1002/slct.201702269
COc1ccc(N)cc1;2.4;4-methoxyaniline;3.03;Agilent 3Q;JetStream;5 mM trifluoroacetic acid;10.1002/slct.201702269
Cc1ccc2cccc(N)c2n1;2.4;8-aminoquinaldine;3.69;Agilent 3Q;JetStream;5 mM trifluoroacetic acid;10.1002/slct.201702269
