SMILES;pH_aq;name;logIE;instrument;source;solvent;doi
C/C=C/C=C/C(O)=O;5;sorbic acid;-0.51;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
O=C1NC(=O)c2ccccc12;5;phthalimide;-0.54;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
ON1C(=O)c2ccccc2C1=O;5;N-hydroxy-phthalimide;0.35;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1ccccc1;5;benzoic acid;0.1;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;5;3,5-dinitrobenzoic acid;1.2;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1cccc(c1)C(F)(F)F;5;3-trifluoromethylbenzoic acid;1.31;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1c(F)c(F)c(F)c(F)c1F;5;pentafluorophenol;1.25;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
CC(C)(C)c1ccc(cc1)C(O)=O;5;4-tert-butylbenzoic acid;1.32;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;5;2,3,5,6-Tetrafluoro-4-(pentafluorophenyl)phenol;2.7;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1c(c(c(c(c1C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F;5;pentakis(trifluoromethyl)phenol;2.84;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccc(cc1)c2ccccc2;5;4-phenylphenol;0.85;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccccc1c2ccccc2;5;2-phenylphenol;0.49;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1cccc(Cl)c1;5;3-chlorobenzoic acid;0.76;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Nc1ccc(cc1)C(O)=O;5;4-aminobenzoic acid;-0.3;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1ccc(O)cc1;5;4-hydroxybenzoic acid;0.21;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Nc1cccc(c1)C(O)=O;5;3-aminobenzoic acid;-0.05;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1c(F)c(F)c(F)c(F)c1F;5;pentafluorobenzoic acid;1.26;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;5;2,4-dinitrophenol;1.45;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
CN(C)c1cccc(c1)C(O)=O;5;3-dimethylaminobenzoic acid;0.82;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
CC(C)c1ccc(cc1)C(O)=O;5;4-isopropylbenzoic acid;0.43;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
CC(C)(C)c1ccccc1O;5;2-tert-butylphenol;0.35;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
CC(C)(C)c1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C;5;2,4,6-tri-tert-butylphenol;1;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1cc(ccc1[N+]([O-])=O)[N+]([O-])=O;5;2,5-dinitrophenol;1.44;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1cccc(Cl)c1;5;3-chlorophenol;0.66;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
CC(C)c1ccccc1O;5;2-isopropylphenol;-0.05;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1cccc(Br)c1;5;3-bromophenol;0.99;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccccc1Br;5;2-bromophenol;-0.53;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1c(cccc1[N+]([O-])=O)[N+]([O-])=O;5;2,6-dinitrophenol;1.37;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccccc1[N+]([O-])=O;5;2-nitrophenol;-0.82;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1cccc(c1)[N+]([O-])=O;5;3-nitrophenol;1.2;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccc(cc1)[N+]([O-])=O;5;4-nitrophenol;1.22;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1c(F)c(F)cc(F)c1F;5;2,3,5,6-tetrafluorophenol;1;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(C1=CC=CC(S(=O)(C(F)(C(F)(C(F)(F)F)F)F)=O)=C1)=O;5;3-(1,1,2,2,3,3,3-Heptafluoropropane-1-sulfonyl)benzoic acid;2.43;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(C1=CC=CC(S(=O)(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)=O)=C1)=O;5;3-[1,1,1,3,3,3-Hexafluoro-2-(trifluoromethyl)propane-2-sulfonyl]benzoic acid;2.46;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(C1=CC=CC(SC(F)(C(F)(C(F)(F)F)F)F)=C1)=O;5;3-[(Heptafluoropropyl)sulfanyl]benzoic acid;2.12;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1cccc(c1)[S](=O)(=O)C(F)(F)F;5;3-(Trifluoromethylsulphonyl)benzoic acid;1.96;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
FC(F)(F)C(c1cccc(c1)C(=O)O)(C(F)(F)F)C(F)(F)F;5;3-[tris(trifluoromethyl)methyl]benzoic acid;2.4;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(C1=CC=CC(SC(F)(F)F)=C1)=O;5;3-[(trifluoromethyl)sulphanyl]benzoic acid;1.35;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1c(Br)c(Br)c(Br)c(Br)c1Br;5;pentabromophenol;1.88;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl;5;pentachlorophenol;2.53;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
O=S(C1=C(O)C(S(=O)(OCC(F)(F)F)=O)=CC(S(=O)(OCC(F)(F)F)=O)=C1)(OCC(F)(F)F)=O;5;2-hydroxy-1,3,5-tris(2,2,2-trifluoroethyl)-1,3,5-benzenetrisulfonic acid ester;4.11;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1ccccc1O;5;salicylic acid;0.69;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccccc1C#N;5;2-cyanophenol;0.92;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccccc1N=Nc2cc(ccc2O)c3ccccc3;5;4-phenylazophenol;1.76;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1cc(I)cc(I)c1O;5;3,5-diiodosalicylic acid;2.42;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;5;2,4,6-trinitro-1,3-benzenediol;1.68;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O;5;3,5-dinitrosalicylic acid;1.83;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;5;2,4-dinitrobenzoic acid;0.43;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccc(Cl)cc1;5;4-chlorophenol;0.67;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
O=S(C1=C(O)C(S(=O)(OCC(F)(C(F)F)F)=O)=CC(S(=O)(OCC(F)(C(F)F)F)=O)=C1)(OCC(F)(C(F)F)F)=O;5;2-hydroxy-, 1,3,5-tris(2,2,3,3-tetrafluoro-propyl) 1,3,5-benzenetrisulfonic acid ester;4.03;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
FC1=C(O)C(F)=C(F)C2=C(F)C(F)=C(F)C(F)=C21;5;heptafluoro-2-naphthol;2.11;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
O[S](=O)(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;5;2,4-Dinitrobenzenesulfonic acid;1.88;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
O=S(C1=CC=CC2=CC=CC=C21)(O)=O;5;naphthalene-1-sulfonic acid;1.63;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
O[S](=O)(=O)c1ccc2C(=O)c3ccccc3C(=O)c2c1;5;2-anthraquinonesulfonic acid;2.16;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
N[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;5;3-nitrobenzenesulphonamide;1.57;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
O=S(O)(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)=O;5;perfluorooctanesulfonic acid;3;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F;5;perfluoro-tert-butanol;0.81;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
CCCCCCCCCCCCCC(O)=O;5;myristic acid;1.83;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
FC1=C(S(NS(C2=C(F)C(F)=C(F)C(F)=C2F)(=O)=O)(=O)=O)C(F)=C(F)C(F)=C1F;5;2,3,4,5,6-pentafluoro-N-[(2,3,4,5,6-pentafluorophenyl)sulfonyl]-benzenesulfonamide;2.65;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
O=S(NS(C1=CC=C([N+]([O-])=O)C=C1)(=O)=O)(C2=CC=C(C)C=C2)=O;5;4-methyl-N-[(4-nitrophenyl)sulfonyl]-benzenesulfonamide;2.75;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
C/C=C/C=C/C(O)=O;5;sorbic acid;-0.15;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
O=C1NC(=O)c2ccccc12;5;phthalimide;-0.11;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
ON1C(=O)c2ccccc2C1=O;5;N-hydroxy-phthalimide;0.57;Agilent XCT;ESI;MeCN/1mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1ccccc1;7.8;benzoic acid;-0.14;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;7.8;3,5-dinitrobenzoic acid;1.16;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1cccc(c1)C(F)(F)F;7.8;3-trifluoromethylbenzoic acid;1.61;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1c(F)c(F)c(F)c(F)c1F;7.8;pentafluorophenol;1.35;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
CC(C)(C)c1ccc(cc1)C(O)=O;7.8;4-tert-butylbenzoic acid;0.9;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;7.8;2,3,5,6-Tetrafluoro-4-(pentafluorophenyl)phenol;2.6;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1c(c(c(c(c1C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F;7.8;pentakis(trifluoromethyl)phenol;2.8;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccc(cc1)c2ccccc2;7.8;4-phenylphenol;0.91;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccccc1c2ccccc2;7.8;2-phenylphenol;0.47;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1cccc(Cl)c1;7.8;3-chlorobenzoic acid;0.42;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Nc1ccc(cc1)C(O)=O;7.8;4-aminobenzoic acid;-0.55;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1ccc(O)cc1;7.8;4-hydroxybenzoic acid;-0.15;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Nc1cccc(c1)C(O)=O;7.8;3-aminobenzoic acid;-0.33;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1c(F)c(F)c(F)c(F)c1F;7.8;pentafluorobenzoic acid;1.1;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;7.8;2,4-dinitrophenol;1.44;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
CN(C)c1cccc(c1)C(O)=O;7.8;3-dimethylaminobenzoic acid;0.43;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
CC(C)c1ccc(cc1)C(O)=O;7.8;4-isopropylbenzoic acid;-0.15;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
CC(C)(C)c1ccccc1O;7.8;2-tert-butylphenol;0.23;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
CC(C)(C)c1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C;7.8;2,4,6-tri-tert-butylphenol;0.32;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1cc(ccc1[N+]([O-])=O)[N+]([O-])=O;7.8;2,5-dinitrophenol;1.38;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1cccc(Cl)c1;7.8;3-chlorophenol;0.56;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
CC(C)c1ccccc1O;7.8;2-isopropylphenol;-0.21;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1cccc(Br)c1;7.8;3-bromophenol;0.76;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccccc1Br;7.8;2-bromophenol;-0.66;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1c(cccc1[N+]([O-])=O)[N+]([O-])=O;7.8;2,6-dinitrophenol;1.19;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccccc1[N+]([O-])=O;7.8;2-nitrophenol;-0.56;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1cccc(c1)[N+]([O-])=O;7.8;3-nitrophenol;1.26;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccc(cc1)[N+]([O-])=O;7.8;4-nitrophenol;1.22;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1c(F)c(F)cc(F)c1F;7.8;2,3,5,6-tetrafluorophenol;0.94;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(C1=CC=CC(S(=O)(C(F)(C(F)(C(F)(F)F)F)F)=O)=C1)=O;7.8;3-(1,1,2,2,3,3,3-Heptafluoropropane-1-sulfonyl)benzoic acid;1.96;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(C1=CC=CC(S(=O)(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)=O)=C1)=O;7.8;3-[1,1,1,3,3,3-Hexafluoro-2-(trifluoromethyl)propane-2-sulfonyl]benzoic acid;1.99;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(C1=CC=CC(SC(F)(C(F)(C(F)(F)F)F)F)=C1)=O;7.8;3-[(Heptafluoropropyl)sulfanyl]benzoic acid;1.53;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1cccc(c1)[S](=O)(=O)C(F)(F)F;7.8;3-(Trifluoromethylsulphonyl)benzoic acid;1.59;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
FC(F)(F)C(c1cccc(c1)C(=O)O)(C(F)(F)F)C(F)(F)F;7.8;3-[tris(trifluoromethyl)methyl]benzoic acid;1.88;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(C1=CC=CC(SC(F)(F)F)=C1)=O;7.8;3-[(trifluoromethyl)sulphanyl]benzoic acid;1.07;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl;7.8;pentachlorophenol;2.18;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
O=S(C1=C(O)C(S(=O)(OCC(F)(F)F)=O)=CC(S(=O)(OCC(F)(F)F)=O)=C1)(OCC(F)(F)F)=O;7.8;2-hydroxy-1,3,5-tris(2,2,2-trifluoroethyl)-1,3,5-benzenetrisulfonic acid ester;3.83;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1ccccc1O;7.8;salicylic acid;0.51;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccccc1C#N;7.8;2-cyanophenol;0.8;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccccc1N=Nc2cc(ccc2O)c3ccccc3;7.8;4-phenylazophenol;1.75;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1cc(I)cc(I)c1O;7.8;3,5-diiodosalicylic acid;2.14;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;7.8;2,4,6-trinitro-1,3-benzenediol;2.04;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O;7.8;3,5-dinitrosalicylic acid;1.77;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;7.8;2,4-dinitrobenzoic acid;0.23;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1ccc(Cl)cc1;7.8;4-chlorophenol;0.65;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
O=S(C1=C(O)C(S(=O)(OCC(F)(C(F)F)F)=O)=CC(S(=O)(OCC(F)(C(F)F)F)=O)=C1)(OCC(F)(C(F)F)F)=O;7.8;2-hydroxy-, 1,3,5-tris(2,2,3,3-tetrafluoro-propyl) 1,3,5-benzenetrisulfonic acid ester;3.47;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
FC1=C(O)C(F)=C(F)C2=C(F)C(F)=C(F)C(F)=C21;7.8;heptafluoro-2-naphthol;1.32;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
O[S](=O)(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;7.8;2,4-Dinitrobenzenesulfonic acid;1.53;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
O=S(C1=CC=CC2=CC=CC=C21)(O)=O;7.8;naphthalene-1-sulfonic acid;1.36;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
O[S](=O)(=O)c1ccc2C(=O)c3ccccc3C(=O)c2c1;7.8;2-anthraquinonesulfonic acid;1.92;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
N[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;7.8;3-nitrobenzenesulphonamide;1.42;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
O=S(O)(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)=O;7.8;perfluorooctanesulfonic acid;2.59;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F;7.8;perfluoro-tert-butanol;0.75;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
CCCCCCCCCCCCCC(O)=O;7.8;myristic acid;1.62;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
FC1=C(S(NS(C2=C(F)C(F)=C(F)C(F)=C2F)(=O)=O)(=O)=O)C(F)=C(F)C(F)=C1F;7.8;2,3,4,5,6-pentafluoro-N-[(2,3,4,5,6-pentafluorophenyl)sulfonyl]-benzenesulfonamide;2.23;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
O=S(NS(C1=CC=C([N+]([O-])=O)C=C1)(=O)=O)(C2=CC=C(C)C=C2)=O;7.8;4-methyl-N-[(4-nitrophenyl)sulfonyl]-benzenesulfonamide;2.39;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
C/C=C/C=C/C(O)=O;7.8;sorbic acid;-0.61;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
O=C1NC(=O)c2ccccc12;7.8;phthalimide;-0.55;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
ON1C(=O)c2ccccc2C1=O;7.8;N-hydroxy-phthalimide;0.29;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1ccccc1;3.45;benzoic acid;-0.81;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;3.45;3,5-dinitrobenzoic acid;0.63;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
OC(=O)c1cccc(c1)C(F)(F)F;3.45;3-trifluoromethylbenzoic acid;0.62;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1c(F)c(F)c(F)c(F)c1F;3.45;pentafluorophenol;0.49;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
CC(C)(C)c1ccc(cc1)C(O)=O;3.45;4-tert-butylbenzoic acid;-0.32;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;3.45;2,3,5,6-Tetrafluoro-4-(pentafluorophenyl)phenol;2.26;Agilent XCT;ESI;MeCN/5mM ammonium acetate(aq) 80/20;10.1021/acs.analchem.7b00595
